cnpj;tipo;abertura;nome;fantasia;natureza_juridica;logradouro;numero;complemento;cep;bairro;municipio;uf;email;telefone;efr;situacao;data_situacao;motivo_situacao;situacao_especial;data_situacao_especial;capital_social
04994418000384;FILIAL;03/04/2018;ASSOCIACAO HOSPITALAR VILA NOVA;HOSPITAL RESTINGA E EXTREMO SUL;399-9 - Associação Privada;AVENIDA JOAO ANTONIO SILVEIRA;3700;;91.796-000;LOMBA DO PINHEIRO;PORTO ALEGRE;RS;administracao@ahvn.com.br;(51) 3245-8933;;ATIVA;06/07/2018;;;;0.0
00703743000128;MATRIZ;05/03/1984;ASSOCIACAO CIVILCORPO DE BOMBEIROS VOLUNTARIOS DE SAO SEBASTIAO DO CAI;;399-9 - Associação Privada;AVENIDA OSWALDO ARANHA;1120;;95.760-000;VILA RICA;SAO SEBASTIAO DO CAI;RS;;(51) 3635-1949;;ATIVA;31/03/2001;;;;0.0
08325231001230;FILIAL;03/09/1968;INSTITUTO DE SAUDE SANTA CLARA;;399-9 - Associação Privada;RUA IGUACU E;290;;89.802-171;SAIC;CHAPECO;SC;preussassessoriacontabil@outlook,.com;(42) 9991-2200;;ATIVA;20/07/2023;;;;0.0
12846027000260;FILIAL;06/01/2021;ASSOCIACAO HOSPITALAR SAO JOSE DE JARAGUA DO SUL;HOSPITAL SAO JOSE - UNIDADE CORUPA;399-9 - Associação Privada;RUA ROBERTO SEIDEL;680;;89.278-000;JOAO TOZINI;CORUPA;SC;diretoria@hsaojose.com;(47) 3375-1143;;ATIVA;15/12/2021;;;;0.0
28700530001567;FILIAL;06/01/2023;INSTITUTO MARIA SCHMITT DE DESENVOLVIMENTO DE ENSINO, ASSISTENCIA SOCIAL E SAUDE DO CIDADAO;UPA 24H RIO MAINA;399-9 - Associação Privada;RUA SANTOS UGGIONI;SN;;88.818-490;DISTRITO DE RIO MAINA;CRICIUMA;SC;financeiro.upacriciuma@imas.net.br;(48) 3413-5550;;ATIVA;30/05/2022;;;;0.0
86324860000104;MATRIZ;09/08/2011;ASSOCIACAO DA REDEH DE BENEFICENCIA CRISTA;HOSPITAL E MATERNIDADE DONA LISETTE;399-9 - Associação Privada;R DR. ANTONIO CLAUDIO SCHMITT;115;;89.190-000;SEMINARIO;TAIO;SC;coordenacaohmdl@portalredeh.org;(47) 3562-0226;;ATIVA;09/12/2000;;;;0.0
24006302002006;FILIAL;01/01/2010;INSTITUTO DE DESENVOLVIMENTO, ENSINO E ASSISTENCIA A SAUDE - IDEAS;INSTITUTO IDEAS;399-9 - Associação Privada;RUA SAO MATHEUS;SN;;88.132-000;BELA VISTA;PALHOCA;SC;protocolo@ideas.med.br;(48) 3027-6200;;ATIVA;04/08/2021;;;;0.0
08325231001078;FILIAL;11/02/1969;INSTITUTO DE SAUDE SANTA CLARA;;399-9 - Associação Privada;RUA HERIBERTO HULSE;4790;;88.110-010;SERRARIA;SAO JOSE;SC;preussassessoriacontabil@outlook.com;(42) 9991-2200;;ATIVA;30/01/2023;;;;0.0
51232221000126;MATRIZ;03/01/1968;ASSOCIACAO COMUNITARIA MONTE AZUL;;399-9 - Associação Privada;R FRANCISCO XAVIER DE ABREU;483;;05.836-180;JARDIM MONTE AZUL;SAO PAULO;SP;monteazul@monteazul.org.br;(11) 5853-8080;;ATIVA;28/08/2004;;;;0.0
47673793000416;FILIAL;02/04/2016;ASSOCIACAO FUNDO DE INCENTIVO A PESQUISA;AFIP;399-9 - Associação Privada;RUA MARSELHESA;500;;04.020-060;VILA MARIANA;SAO PAULO;SP;carlos.oliveira@afip.com.br;(11) 2388-0888;;ATIVA;19/01/2000;;;;0.0
50351626000110;MATRIZ;11/06/1989;BENEFICENCIA HOSPITALAR DE CESARIO LANGE;BENEFICENCIA HOSPITALAR DE CESARIO LANGE;399-9 - Associação Privada;AVENIDA SAO PAULO;340;;18.285-000;VILA BRASIL;CESARIO LANGE;SP;;;;ATIVA;24/09/2005;;;;0.0
61699567000192;MATRIZ;12/07/1967;SPDM - ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;HOSPITAL SAO PAULO;399-9 - Associação Privada;R NAPOLEAO DE BARROS;715;;04.024-002;VL CLEMENTINA;SAO PAULO;SP;;;;ATIVA;03/11/2005;;;;0.0
68311216000101;MATRIZ;12/07/1967;ASSOCIACAO SAUDE DA FAMILIA;;399-9 - Associação Privada;PC MARECHAL CORDEIRO DE FARIAS;45/65;;01.244-050;HIGIENOPOLIS;SAO PAULO;SP;contabilidade@saudedafamilia.org;(11) 3154-7070/ (11) 3529-1550;;ATIVA;03/11/2005;;;;0.0
60742616000160;MATRIZ;06/12/1972;CASA DE SAUDE SANTA MARCELINA;HOSPITAL SANTA MARCELINA;399-9 - Associação Privada;R SANTA MARCELINA;177;;08.270-070;ITAQUERA;SAO PAULO;SP;;;;ATIVA;25/12/1999;;;;0.0
10946361000502;FILIAL;07/04/2000;INSTITUTO DIRETRIZES;UNIDADE PRE-HOSPITALAR ZONA OESTE;399-9 - Associação Privada;AVENIDA GENERAL CARNEIRO;1670;;18.043-970;VILA LUCY;SOROCABA;SP;cadastro@somateccontabilidade.com.br;(11) 3565-3241 / (11) 4227-5078 / (11) 3565-3242;;ATIVA;10/06/2019;;;;0.0
10946361000421;FILIAL;07/02/2012;INSTITUTO DIRETRIZES;UNIDADE PRE-HOSPITALAR ZONA NORTE;399-9 - Associação Privada;AVENIDA ITAVUVU;19;;18.075-042;VILA OLIMPIA;SOROCABA;SP;cadastro@somateccontabilidade.com.br;(11) 3565-3241 / (11) 4227-5078 / (11) 4227-5078;;ATIVA;18/03/2019;;;;0.0
09268215000162;MATRIZ;11/03/2021;INCS - INSTITUTO NACIONAL DE CIENCIAS DA SAUDE;;399-9 - Associação Privada;R EDISSA PACHECO CARVALHO;26;;18.047-631;PARQUE CAMPOLIM;SOROCABA;SP;administrativo@incs.org.br;(15) 3233-1373;;ATIVA;05/12/2007;;;;0.0
09538688000132;MATRIZ;03/04/2021;INSTITUTO DE RESPONSABILIDADE SOCIAL SIRIO LIBANES;INSTITUTO SIRIO LIBANES;399-9 - Associação Privada;R PEIXOTO GOMIDE;337;;01.409-001;BELA VISTA;SAO PAULO;SP;fiscal@irssl.org.br;(11) 5200-0946/ (11) 5200-0900;;ATIVA;14/04/2008;;;;0.0
04488578000190;MATRIZ;01/09/2019;CASA DE ISABEL CENTRO DE APOIO A MULHER A CRIANCA E O ADOLESCENTE VITIMAS DE VIOLENCIA DOMESTICA E SITUACAO DE RISCO;CASA DE ISABEL;399-9 - Associação Privada;RUA VALENTE DE NOVAIS;189;;08.120-420;ITAIM PAULISTA;SAO PAULO;SP;financeirocasadeisabel@hotmail.com;(11) 3578-2573;;ATIVA;27/08/2005;;;;0.0
47078019000114;MATRIZ;03/06/2012;HOSPITAL MAHATMA GANDHI;HOSPITAL MAHATMA GANDHI;399-9 - Associação Privada;R DUARTINA;1311;;15.810-150;VILA SOTO;CATANDUVA;SP;;(017) 5227-211;;ATIVA;03/11/2005;;;;0.0
57810053000195;MATRIZ;12/03/2008;PROSAM ASSOCIACAO PRO SAUDE MENTAL;;399-9 - Associação Privada;RUA HEITOR PENTEADO;1448;;05.438-000;SUMARE;SAO PAULO;SP;;(11) 5549-5255;;ATIVA;03/11/2005;;;;0.0
48211585000115;MATRIZ;03/05/1968;SOCIEDADE BRASILEIRA CAMINHO DE DAMASCO;;399-9 - Associação Privada;RUA GABRIELA;144;;17.404-310;LABIENOPOLIS;GARCA;SP;arnaldofernandes@uol.com.br;(11) 5049-2292;;ATIVA;03/11/2005;;;;0.0
60765823000130;MATRIZ;04/11/1975;SOCIEDADE BENEF ISRAELITABRAS HOSPITAL ALBERT EINSTEIN;HOSPITAL ISRAELITA ALBERTEINSTEIN;399-9 - Associação Privada;AV ALBERT EINSTEIN;627;;05.652-000;MORUMBI;SAO PAULO;SP;celulafiscal@einstein.br;(11) 2151-1233;;ATIVA;03/11/2005;;;;0.0
61687356000130;MATRIZ;08/05/1966;SERVICO SOCIAL DA CONSTRUCAO CIVIL DO ESTADO DE SAO PAULO - SECONCI-SP;SECONCI;399-9 - Associação Privada;AV FRANCISCO MATARAZZO;74;;05.001-000;PERDIZES;SAO PAULO;SP;;;;ATIVA;28/08/2004;;;;0.0
03254082000199;MATRIZ;02/11/2022;INSTITUTO ACQUA - ACAO, CIDADANIA, QUALIDADE URBANA E AMBIENTAL;INSTITUTO ACQUA;399-9 - Associação Privada;AV LINO JARDIM;905;;09.041-031;VILA BASTOS;SANTO ANDRE;SP;documentacao@institutoacqua.org.br;(11) 4823-1800;;ATIVA;28/06/1999;;;;0.0
44364826000458;FILIAL;05/10/2021;SANTA CASA DE MISERICORDIA DE ASSIS;AMBULATORIO MEDICO DE ESPECIALIDADES - AME BOTUCATU;399-9 - Associação Privada;RODOVIA MARECHAL RONDON;KM 253;;18.607-810;DISTRITO INDUSTRIAL;BOTUCATU;SP;contabilidade@santacasadeassis.org.br;(18) 9644-5111 / (18) 3302-3311;;ATIVA;17/04/2023;;;;0.0
61687356003406;FILIAL;03/05/2024;SERVICO SOCIAL DA CONSTRUCAO CIVIL DO ESTADO DE SAO PAULO - SECONCI-SP;AMBULATORIO MEDICO DE ESPECIALIDADES -AME CARAGUATATUBA;399-9 - Associação Privada;AVENIDA ACRE;1081;;11.665-305;INDAIA;CARAGUATATUBA;SP;contabilidade.fiscal@seconci-sp.org.br;(11) 3664-5050;;ATIVA;27/08/2014;;;;0.0
61687356002183;FILIAL;01/09/2019;SERVICO SOCIAL DA CONSTRUCAO CIVIL DO ESTADO DE SAO PAULO - SECONCI-SP;HOSPITAL REGIONAL DE COTIA - SECONCI - SP;399-9 - Associação Privada;AVENIDA DOUTOR ODAIR PACHECO PEDROSO;171;;06.717-200;JARDIM MONTE SANTO;COTIA;SP;contabilidade.fiscal@seconci-sp.org.br;(11) 3664-5050 / (11) 3664-5070;;ATIVA;16/10/2007;;;;0.0
61699567000516;FILIAL;12/09/2023;SPDM - ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;HOSPITAL ESTADUAL DE DIADEMA GOVERNADOR ORESTES QUERCIA;399-9 - Associação Privada;R JOSE BONIFACIO;1641;;09.980-150;SERRARIA;DIADEMA;SP;nfe.serv@hed.spdm.org.br;(11) 3583-1515;;ATIVA;03/11/2005;;;;0.0
61699567005232;FILIAL;07/02/2020;SPDM - ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;HOSPITAL GERAL PROF DR WALDEMAR C.P.FILHO DE GUARULHOS;399-9 - Associação Privada;ALAMEDA DOS LIRIOS;200;;07.190-012;PARQUE CECAP;GUARULHOS;SP;nfe.serv@hgg.spdm.org.br;(11) 3466-1350;;ATIVA;06/10/2014;;;;0.0
61687356001454;FILIAL;01/03/1969;SERVICO SOCIAL DA CONSTRUCAO CIVIL DO ESTADO DE SAO PAULO - SECONCI-SP;HOSPITAL GERAL DE ITAPECERICA DA SERRA - SECONCI-OSS;399-9 - Associação Privada;AV GUACY FERNANDES DOMINGUES;200;;06.854-000;EMBU MIRIM;ITAPECERICA DA SERRA;SP;contabilidade@seconci-sp.org.br;(11) 3664-5050;;ATIVA;16/11/1998;;;;0.0
66518267003522;FILIAL;07/11/1967;CENTRO DE ESTUDOS E PESQUISAS DR JOAO AMORIM;HOSPITAL GERAL DE ITAPEVI;399-9 - Associação Privada;R JESUINO JOAQUIM DA SILVA;S/N;;06.694-230;NOVA ITAPEVI;ITAPEVI;SP;fiscal@cejam.org.br;(11) 3469-1818;;ATIVA;15/12/2020;;;;0.0
66518267002046;FILIAL;04/02/1968;CENTRO DE ESTUDOS E PESQUISAS DR JOAO AMORIM;AMBULATORIO MED ESPECIALID OLAVO SILVA SOUZA - AME ITU;399-9 - Associação Privada;ROD RODOVIA WALDOMIRO CORREA DE CAMARGO KM 63;S/N;;13.308-905;VILA MARTINS;ITU;SP;fiscal@cejam.org.br;(11) 3469-1818;;ATIVA;27/11/2019;;;;0.0
61699567009653;FILIAL;04/03/2008;SPDM - ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMBULATORIO MEDICO DE ESPECIALIDADES-AME JD DOS PRADOS;399-9 - Associação Privada;R SANT'ANA;275;;04.676-110;VILA SAO PEDRO;SAO PAULO;SP;nfe.serv@amejardimdosprados.sodm.org.br;(11) 5633-2491;;ATIVA;10/12/2019;;;;0.0
09538688000990;FILIAL;09/05/1970;INSTITUTO DE RESPONSABILIDADE SOCIAL SIRIO LIBANES;OS IRSSL - UNIDADE HOSP. REGIONAL JUNDIAI;399-9 - Associação Privada;RUA CAMPOS SALLES;371;;13.201-814;VILA BOAVENTURA;JUNDIAI;SP;fiscal@irssl.org.br;(11) 5200-0946 / (11) 5200-0900;;ATIVA;01/07/2014;;;;0.0
61699567000869;FILIAL;05/10/2018;SPDM - ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;HOSPITAL DE CLINICAS LUZIA DE PINHO MELO;399-9 - Associação Privada;RUA MANUEL DE OLIVEIRA;S/N;;08.773-130;VILA MOGILAR;MOGI DAS CRUZES;SP;nfe.serv@hclpm.spdm.org.br;(11) 3583-2800 / (11) 5571-4759;;ATIVA;03/11/2005;;;;0.0
61699567003701;FILIAL;05/08/2017;SPDM - ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMBULATORIO MEDICO DE ESPECIALIDADES DE MOGI DAS CRUZES;399-9 - Associação Privada;RUA ENGENHEIRO DE EUGENIO MOTTA;313;;08.730-120;JARDIM SANTISTA;MOGI DAS CRUZES;SP;nfe.serv@amemogi.spdm.org.br;(11) 2139-0318;;ATIVA;31/10/2011;;;;0.0
09538688000809;FILIAL;01/08/2016;INSTITUTO DE RESPONSABILIDADE SOCIAL SIRIO LIBANES;O.S.I.R.S. SIRIO LIBANES S.REABILITACAO LUCY MONTORO;399-9 - Associação Privada;R PEDRO SIMOSO;249;;13.800-496;SAUDE;MOGI MIRIM;SP;fiscal@irssl.org.br;(11) 5200-0946/ (11) 5200-0900;;ATIVA;26/06/2012;;;;0.0
53412144000545;FILIAL;09/06/1968;ASSOCIACAO DA SANTA CASA DE MISERICORDIA DE OURINHOS;AME OURINHOS - SANTA CASA DE OURINHOS;399-9 - Associação Privada;AVENIDA VITALINA MARCUSSO;1550;;19.910-206;JARDIM DAS PAINEIRAS;OURINHOS;SP;contabilidade@santacasadeourinhos.com.br;(14) 3302-6600;;ATIVA;21/10/2022;;;;0.0
53221255003247;FILIAL;04/12/2011;ASSOCIACAO LAR SAO FRANCISCO DE ASSIS NA PROVIDENCIA DE DEUS;HOSPITAL REGIONAL DE PRESIDENTE PRUDENTE;399-9 - Associação Privada;R JOSE BONGIOVANI;1297;;19.050-680;CIDADE UNIVERSITARIA;PRESIDENTE PRUDENTE;SP;administracao.hrpp@alsf.org.br;(17) 3283-9070;;ATIVA;16/02/2009;;;;0.0
43535210000430;FILIAL;08/06/2020;IRMANDADE DA SANTA CASA DE ANDRADINA;AMBULATORIO MEDICO DE ESPECIALIDADES DE PROMISSAO - AME;399-9 - Associação Privada;RUA ARTHUR FRANCO;215;;16.370-000;JARDIM AMERICA;PROMISSAO;SP;sebastiaosergiosilva@gmail.com;(18) 3702-1100 / (18) 3702-3163;;ATIVA;18/12/2013;;;;0.0
53221255002860;FILIAL;01/06/2003;ASSOCIACAO LAR SAO FRANCISCO DE ASSIS NA PROVIDENCIA DE DEUS;HOSPITAL ESTADUAL PORTO PRIMAVERA;399-9 - Associação Privada;R DO HOSPITAL;135;;19.274-000;PRIMAVERA;ROSANA;SP;administracao.hrprimavera@alsf.org.br;(18) 3284-9500;;ATIVA;25/09/2007;;;;0.0
61699567001598;FILIAL;08/09/2016;SPDM - ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;CENTRO ESTADUAL DE ANALISES CLINICAS-CEAC-ZONA LESTE;399-9 - Associação Privada;RUA RUA JEQUITINHONHA;444;;03.021-040;BELENZINHO;SAO PAULO;SP;nfe.serv@ceacleste.spdm.org.br;(11) 3968-7403 / (11) 5571-4759;;ATIVA;04/06/2007;;;;0.0
47673793017815;FILIAL;02/05/2014;ASSOCIACAO FUNDO DE INCENTIVO A PESQUISA;CENTRO ESTADUAL DE ANALISES CLINICAS DA ZONA SUL;399-9 - Associação Privada;AVENIDA NOSSA SENHORA DO SABARA;234;;04.686-000;JARDIM BELGICA;SAO PAULO;SP;carlos.oliveira@afip.com.br;(11) 2388-0958;;ATIVA;08/01/2018;;;;0.0
09538688000647;FILIAL;02/02/1977;INSTITUTO DE RESPONSABILIDADE SOCIAL SIRIO LIBANES;O.S. I.R.S. SIRIO LIBANES UNIDADE AME INTERLAGOS;399-9 - Associação Privada;R ARTHUR NASCIMENTO JUNIOR;120;;04.815-180;JARDIM SATELITE;SAO PAULO;SP;fiscal@irssl.org.br;(11) 5200-0946/ (11) 5200-0900;;ATIVA;29/12/2011;;;;0.0
61687356002426;FILIAL;10/05/2020;SERVICO SOCIAL DA CONSTRUCAO CIVIL DO ESTADO DE SAO PAULO - SECONCI-SP;DR. LUIZ ROBERTO BARRADAS BARATA;399-9 - Associação Privada;AV ALMIRANTE DELAMARE;1534;;04.230-000;NOVA HELIOPOLIS;SAO PAULO;SP;contabilidade@seconci-sp.org.br;(11) 3664-5050;;ATIVA;07/10/2008;;;;0.0
61699567002560;FILIAL;06/09/2023;SPDM - ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AMBULATORIO MED DE ESPECIALID DE PSIQ-DRA JANDIRA MASUR;399-9 - Associação Privada;AVENIDA GUILHERME COTCHING;1600;;02.113-012;VILA MARIA;SAO PAULO;SP;nfe.serv@amepqvm.spdm.org.br;(11) 3478-1377;;ATIVA;22/01/2010;;;;0.0
61699567008258;FILIAL;11/02/2007;SPDM - ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;CENTRAL DE REGULACAO DE OFERTAS DE SERV DE SAUDE(CROSS);399-9 - Associação Privada;AVENIDA DR ARNALDO;455;;01.246-903;PACAEMBU;SAO PAULO;SP;nfe.serv@cross.org.br;(11) 5112-0850;;ATIVA;20/02/2018;;;;0.0
61699567004775;FILIAL;12/07/1972;SPDM - ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;COMPLEXO DE CUIDADOS AS PCN REL. A DEP. QUIM. EM C. USO;399-9 - Associação Privada;RUA HELVETIA;55;;01.215-010;CAMPOS ELISEOS;SAO PAULO;SP;nfe.serv@urh.spdm.org.br;(11) 4280-3828;;ATIVA;14/03/2014;;;;0.0
61687356004208;FILIAL;08/11/1989;SERVICO SOCIAL DA CONSTRUCAO CIVIL DO ESTADO DE SAO PAULO - SECONCI-SP;AMBULATORIO MEDICO DE ESPECIALIDADES-AME SAO VICENTE;399-9 - Associação Privada;AV PRESIDENTE WILSON;291;;11.320-001;ITARARE;SAO VICENTE;SP;contabilidade.fiscal@seconci-sp.org.br;(11) 3664-5050;;ATIVA;26/02/2018;;;;0.0
61687356004399;FILIAL;09/04/1972;SERVICO SOCIAL DA CONSTRUCAO CIVIL DO ESTADO DE SAO PAULO - SECONCI-SP;CHS - CONJUNTO HOSPITALAR DE SOROCABA;399-9 - Associação Privada;AVENIDA COMENDADOR PEREIRA INACIO;564;;18.030-005;JARDIM VERGUEIRO;SOROCABA;SP;contabilidade.fiscal@seconci-sp.org.br;(11) 3664-5050;;ATIVA;26/11/2018;;;;0.0
61699567012280;FILIAL;01/05/2021;SPDM - ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;HOSPITAL REGIONAL DO ALTO TIETE - HRAT;399-9 - Associação Privada;RUA PRUDENTE DE MORAES;2200;;08.610-005;VILA AMORIM;SUZANO;SP;nfe.serv@hrat.spdm.org.br;(11) 4744-8200;;ATIVA;15/07/2021;;;;0.0
61699567002993;FILIAL;04/04/1971;SPDM - ASSOCIACAO PAULISTA PARA O DESENVOLVIMENTO DA MEDICINA;AME TABOAO DA SERRA;399-9 - Associação Privada;EST SAO FRANCISCO;1448;;06.764-290;JD HENRIQUETA;TABOAO DA SERRA;SP;nfe.serv@ametaboao.spdm.org.br;(11) 2139-0333;;ATIVA;20/08/2010;;;;0.0
03969808001575;FILIAL;10/06/1966;INSTITUTO SOCRATES GUANAES - ISG;HOSPITAL REGIONAL DO LITORAL NORTE;399-9 - Associação Privada;RUA PRUDENCIA SANCHES FROILE MANSANO;1200;;11.672-032;PONTAL DE SANTA MARINA;CARAGUATATUBA;SP;institucional@isgsaude.org;(71) 4062-8888;;ATIVA;05/02/2020;;;;0.0
61687356004550;FILIAL;02/04/2002;SERVICO SOCIAL DA CONSTRUCAO CIVIL DO ESTADO DE SAO PAULO - SECONCI-SP;AMBULATORIO MEDICO DE ESPECIALIDADES - AME TAUBATE;399-9 - Associação Privada;AV AMADOR BUENO DA VEIGA;370;;12.062-400;JARDIM DOS ESTADOS;TAUBATE;SP;contabilidade.fiscal@seconci-sp.org.br;(11) 3664-5050;;ATIVA;03/01/2022;;;;0.0
60975737007245;FILIAL;12/04/1981;SOCIEDADE BENEFICENTE SAO CAMILO;HOSPITAL REGIONAL DO VALE DO PARAIBA;399-9 - Associação Privada;AV TIRADENTES;280;;12.030-180;JD DAS NACOES;TAUBATE;SP;fiscal@hospitalregional.org.br;(12) 3634-2037;;ATIVA;25/05/2010;;;;0.0
72957814000200;FILIAL;02/08/2002;SANTA CASA DE MISERICORDIA DE VOTUPORANGA;AMBULATORIO MEDICO DE ESPECIALIDADES - VOTUPORANGA;399-9 - Associação Privada;RUA MARIA DE FREITAS LEITE;2944;;15.501-215;VILA NOVA;VOTUPORANGA;SP;santacasa@votuporanga.com.br;(17) 3405-9133 / (17) 3405-9143;;ATIVA;20/06/2007;;;;0.0
09231738000134;MATRIZ;10/01/2023;INSTITUTO DE TECNICA E GESTAO MODERNA - I.T.G.M;;399-9 - Associação Privada;AVENIDA DRA RUTH CARDOSO;8501;;05.425-070;PINHEIROS;SAO PAULO;SP;atendimento@itgm.net.br;(11) 3434-6400;;ATIVA;20/11/2007;;;;0.0
56322696000127;MATRIZ;06/03/2018;ASSOCIACAO BENEFICENTE CISNE;INSTITUTO CISNE DE ENSINO E PESQUISA - ICEPES;399-9 - Associação Privada;RUA PITANGA;38;;06.345-220;CHACARA SAO JOAO;CARAPICUIBA;SP;contato@institutocisne.org.br;(11) 4169-7937 / (11) 4169-7473 / (11) 4169-8253;;ATIVA;30/04/2005;;;;0.0
64029101000178;MATRIZ;05/08/1998;FENIX DO BRASIL SAUDE - GESTAO E DESENVOLVIMENTO DE POLITICAS PUBLICAS DE SAUDE;FENIX DO BRASIL SAUDE;399-9 - Associação Privada;PC CEL SANDOVAL DE FIGUEIREDO;40;;03.308-040;VILA AZEVEDO;SAO PAULO;SP;msevic@msevic.com.br;(11) 2297-4559;;ATIVA;24/09/2005;;;;0.0
03717920000202;FILIAL;09/03/2025;ANSS - ASSOCIACAO NACIONAL DE SAUDE SOCIAL;;399-9 - Associação Privada;AVENIDA ALFRIED KRUPP;1200;;13.232-005;JARDIM EUROPA;CAMPO LIMPO PAULISTA;SP;gestaoadm@anss.org.br;(11) 2225-1555;;ATIVA;13/01/2022;;;;0.0
24386755000134;MATRIZ;08/11/1967;INSTITUTO RITA LOBATO;INSTITUTO RITA LOBATO;399-9 - Associação Privada;RUA PRIMAVERA;480;;14.781-300;SANTA IZABEL;BARRETOS;SP;institutoesperancaevidabtos@gmail.com;(17) 3612-1739 / (17) 3612-1739;;ATIVA;07/03/2016;;;;0.0
28544216000307;FILIAL;08/12/2019;INSTITUTO BENEFICENTE IRMA LOURDES - IBEIL;CASA AQUARELA;399-9 - Associação Privada;RUA MARECHAL JOAO BATISTA MASCARENHAS DE MORAES;310;;12.606-130;CRUZ;LORENA;SP;ibeilaquarela@gmail.com;(12) 9604-1238;;ATIVA;13/07/2020;;;;0.0
47708771000525;FILIAL;12/05/2022;IRMANDADE DA SANTA CASA DE MISERICORDIA DE SAO BERNARDO DO CAMPO;UNIDADE BASICA DE SAUDE;399-9 - Associação Privada;RUA FERNANDO COSTA;139;;08.500-130;VILA ROMANOPOLIS;FERRAZ DE VASCONCELOS;SP;irmandade@santacasasbc.org.br;(11) 4353-3300;;ATIVA;14/10/2021;;;;0.0
48548184000155;MATRIZ;02/11/2005;GRUPO DA FRATERNIDADE IRMAO ALTINO;;399-9 - Associação Privada;RUA ALVARES CABRAL;381;;12.505-070;CAMPO DO GALVAO;GUARATINGUETA;SP;gf@irmaoaltino.com.br;(12) 3132-7959;;ATIVA;28/08/2004;;;;0.0
50351626000897;FILIAL;08/12/2019;BENEFICENCIA HOSPITALAR DE CESARIO LANGE;BHCL - FILIAL HORTOLANDIA;399-9 - Associação Privada;RUA ARTUR HENRIQUE GABE;35;;13.184-090;PARQUE ORTOLANDIA;HORTOLANDIA;SP;departamentofiscal@zelocontabilidade.com;(15) 3251-4031 / (11) 3736-5051;;ATIVA;18/01/2023;;;;0.0
45349461000102;MATRIZ;09/01/2011;ASSOCIACAO HOSPITALAR BENEFICENTE DO BRASIL;;399-9 - Associação Privada;R DR ORLANDO T SANTOS;50;;17.402-064;WILLIAMS;GARCA;SP;controladoria@ahbb.org.br;(16) 3374-8438;;ATIVA;03/11/2005;;;;0.0
48211585002088;FILIAL;09/10/2007;SOCIEDADE BRASILEIRA CAMINHO DE DAMASCO;SOCIEDADE BRASILEIRA CAMINHO DE DAMASCO - ITU;399-9 - Associação Privada;AVENIDA NOVE DE JULHO;691;;13.313-100;JARDIM PADRE BENTO;ITU;SP;luisherce@sbcdsaude.org.br;(11) 5049-2292;;ATIVA;21/02/2019;;;;0.0
60242609000107;MATRIZ;10/01/2000;ORGANIZACAO SOCIAL AAPROCOM;AAPROCOM;399-9 - Associação Privada;RUA GETULIO VARGAS;91;;14.870-470;SOROCABANO;JABOTICABAL;SP;aaprocom@gmail.com;(16) 3202-4610 / (16) 3202-4610;;ATIVA;09/12/2000;;;;0.0
48211585000972;FILIAL;01/08/2024;SOCIEDADE BRASILEIRA CAMINHO DE DAMASCO;UPA DR. THELMO - JACAREI;399-9 - Associação Privada;RUA DOS FERROVIARIOS;528;;12.327-683;JARDIM MESQUITA;JACAREI;SP;luisherce@aasp.org.br;(11) 3101-3218;;ATIVA;10/05/2017;;;;0.0
04295265000115;MATRIZ;12/02/2010;ASSOCIACAO SANTA MARIA DE SAUDE;ASAMAS;399-9 - Associação Privada;RUA AMAZONAS;504;;13.911-056;GLEBA DESTACADA DA FAZENDA SANTA CRUZ;JAGUARIUNA;SP;secretaria@asamas.com.br;(19) 3867-1631 / (19) 3867-5042 / (19) 3867-1631;;ATIVA;02/02/2001;;;;0.0
09528436000394;FILIAL;12/04/2009;ASSOCIACAO BENEFICENTE HOSPITAL UNIVERSITARIO;PRONTO ATENDIMENTO ZONA SUL;399-9 - Associação Privada;R ANTONIO PEREIRA DA SILVA;288;;17.520-460;HIPICA PAULISTA;MARILIA;SP;contabilidade@abhu.com.br;(14) 3451-4551;;ATIVA;30/12/2022;;;;0.0
09528436000203;FILIAL;03/09/2008;ASSOCIACAO BENEFICENTE HOSPITAL UNIVERSITARIO;UNIDADE DE PRONTO ATENDIMENTO ZONA NORTE;399-9 - Associação Privada;RUA JOAO CALIMAN;110;;17.512-530;PARQUE DAS NACOES;MARILIA;SP;;(14) 2105-4118;;ATIVA;27/04/2016;;;;0.0
