"cnes";"nome_estabelecimento";"lat";"lon"
"2231174";"UBS MONTE ALEGRE VIAMÃO";"-30.0576111";"-51.0982432"
"2231182";"USF ORIETA VIAMÃO";"-30.0943684";"-51.0641028"
"2231190";"USF CECILIA VIAMÃO";"-30.0604026";"-51.0940581"
"2231204";"USF PLANALTO VIAMÃO";"-30.126374";"-51.0880023"
"2231212";"USF SÃO TOMÉ VIAMÃO";"-30.1138473";"-51.0742001"
"2231220";"POLICLINICA CENTRAL DR. NILSON PINTO";"-30.0808271";"-51.0221146"
"2231239";"USF AUGUSTA MENEGUINE VIAMÃO";"-30.0827721";"-51.0340956"
"2231255";"USF AUGUSTA MARINA VIAMÃO";"-30.0827721";"-51.0340956"
"2231263";"USF VILA ELSA VIAMÃO";"-30.0131507";"-51.0275896"
"2231271";"USF AGUAS CLARAS VIAMÃO";"-29.910811";"-51.0545301"
"2231441";"UBS SANTA IZABEL VIAMÃO";"-30.064129";"-51.1050941"
"2231689";"USF CAPÃO DA PORTEIRA";"-30.056997";"-50.6717637"
"2231956";"USF ESMERALDA VIAMÃO";"-30.088479";"-51.0831818"
"2858495";"CENTRO DE ESPECIALIDADES INFANTIL VIAMÃO";"-30.0924999";"-51.0699948"
"2862263";"USF RUTH CARDOSO VIAMÃO";"-30.0827721";"-51.0340956"
"3544478";"CAPS II AD NOVA VIDA VIAMÃO";"-30.0827721";"-51.0340956"
"3544486";"SERVIÇO RESIDENCIAL TERAPÊUTICO CASA DAS PALMEIRAS, SERVIÇO RESIDENCIAL TERAPÊUTICO MORADA ITAPUÂ E SERVIÇO RESIDENCIAL TERAPÊUTICO CASA GIRASSOL";"-12.936674";"-38.3607915"
"3544486";"CAPS II CENTRO RENASCER VIAMÃO";"-30.0827721";"-51.0340956"
"4068521";"USF LUCIANA VIAMÃO";"-30.0702992";"-51.110242"
"4068556";"UNIDADE MÓVEL II VIAMÃO";"-30.0827721";"-51.0340956"
"4068564";"UNIDADE MÓVEL I VIAMÃO";"-30.0827721";"-51.0340956"
"4068580";"USF ITAPUÃ VIAMÃO";"-30.0827721";"-51.0340956"
"4068599";"SERVIÇO ESPECIALIZADO DE DST E AIDS HEBERT DE SOUZA VIAMÃO";"-30.0827721";"-51.0340956"
"5441285";"SMS DE VIAMÃO";"-30.0827721";"-51.0340956"
"5962048";"UNIDADE MÓVEL III VIAMÃO";"-30.0827721";"-51.0340956"
"7052278";"CAPS INFANTIL VIAMÃO";"-30.0827721";"-51.0340956"
"7104863";"CENTRO DE ESPECIALIDADES";"39.4348441";"-0.4621227"
"7733763";"USF ITINERANTE VIAMÃO";"-30.0925175";"-51.0700359"
"7879679";"UNIDADE DE PRONTO ATENDIMENTO - UPA VIAMÃO";"-30.0820136";"-51.0985511"
"9311238";"USF SÃO LUCAS VIAMÃO";"-30.0932038";"-51.0699592"
"9605088";"USF KRAHE VIAMÃO";"-30.0827721";"-51.0340956"
"9776567";"USF CENTRO VIAMÃO";"-30.0808488";"-51.0220627"
"9402071";"PA PRONTO ATENDIMENTO ACI FERREIRA DE OLIVEIRA";"-26.372368";"-48.7243366"
"2550938";"HOSPITAL SANTO ANTONIO";"41.1464218";"-8.6195932"
"2658054";"PA 24H JETEL MENDES";"41.2033216";"-77.1945247"
"0071048";"UPA NAÇÕES";"-26.982627";"-48.6424926"
"6733611";"PA BARRA";NA;NA
"6411169";"UNIDADE DE PRONTO ATENDIMENTO UPA-24H";"-29.1792973";"-51.5142871"
"6991610";"SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA - SAMU";NA;NA
"7486596";"HOSPITAL REGIONAL DE BIGUAÇU HELMUTH NASS";"-27.491042";"-48.6732772"
"2566893";"HOSPITAL MUNICIPAL AMERICO CAETANO DO AMARAL";NA;NA
"7286082";"HOSPITAL DA CRIANÇA AUGUSTA MULLER BOHNER";"-27.1104151";"-52.6261298"
"7319428";"UPA 24H - UNIDADE DEPRONTO ATENDIMENTO";"-16.7288479";"-49.2214581"
"0893579";"PRONTO ATENDIMENTO 24 HORAS DE COCAL DO SUL";"-28.6008344";"-49.325249"
"3380777";"HOSPITAL SÃO JOSE - UNIDADE CORUPÁ";"-26.4279149";"-49.2398122"
"2419777";"UPA DO RIO MAINA JOSE MARCOMIN";"-28.6580354";"-49.4222164"
"6985378";"SAMU CRICIUMA USB 01";"-28.6774765";"-49.3703765"
"7032218";"UNIDADE BASICA DE SAUDE CENTRO";NA;NA
"7563663";"SAMU CRICIUMA USB 16";"-28.6774765";"-49.3703765"
"9550348";"UPA DA PROSPERA DR ANTONIO CARLOS ALTHOFF";NA;NA
"2658372";"HOSPITAL MUNICIPAL DE DIONÍSIO CERQUEIRA";"-26.259689";"-53.6374571"
"9717552";"UPA CONTINENTE";"-27.5805551";"-48.5973273"
"6621252";"UNIDADE DE PRONTO ATENDIMENTO GARUVA – UPA 24 HORAS";"-26.0296737";"-48.8555034"
"2690470";"ESTRATEGIA SAUDE DA FAMILIA ESF DE ARATINGAUBA";"-28.2370637";"-48.8721058"
"2690489";"ESTRATEGIA SAUDE DA FAMILIA ESF DE CANGUERI";"-28.2866803";"-48.7849033"
"2690497";"ESTRATEGIA SAUDE DA FAMILIA ESF DE FORQUILHA DO RIO DUNA";"-28.237064";"-48.889615"
"2690500";"ESTRATEGIA SAUDE DA FAMILIA ESF DE SAO TOMAS";NA;NA
"2658275";"PRONTO ATENDIMENTO 24 HORAS ITAPOA";"-26.0713721";"-48.6178349"
"9944532";"UNIDADE DE PRONTO ATENDIMENTO 24H DRA. MARIA GORETE DOS SANTOS";NA;NA
"2624435";"PRONTO ATENDIMENTO VILA BEATRIZ";"-23.5269803";"-46.5337141"
"7847777";"HOSPITAL MUNICIPAL JOÃO SCHREIBER";"-26.6083582";"-49.0016685"
"2380242";"UNIDADE MISTA DE SAÚDE NOSSA SENHORA DA SALETE";NA;NA
"9010459";"UNIDADE DE PRONTO ATENDIMENTO UPA CENTRO 24H";"-22.516209";"-43.1839368"
"2418975";"UNIDADE SANITARIA LUCIA ELENA DOS SANTOS";NA;NA
"2418967";"HOSPITAL MONSENHOR JOSÉ LOCKS";NA;NA
"4217896";"CENTRO DE ESTIMULACAO E REABILITACAO EM TEA CERTEA";NA;NA
"4335945";"UNIDADE MÓVEL DE OFTALMOLOGIA";"-7.1211539";"-34.8586388"
"5366070";"BRAVO 4 SAO JOSE";"-27.5950396";"-48.6137681"
"7268521";"BRAVO 16 SAO JOSE";"-27.5950396";"-48.6137681"
"7441339";"BRAVO 5 SAO JOSE";"-27.5950396";"-48.6137681"
"9418881";"UNIDADE DE PRONTO ATENDIMENTO FORQUILHINHA";"-28.747588";"-49.471804"
"0031712";"HOSPITAL SÃO JOSÉ UNIDADE SCHROEDER";"-26.4201766";"-49.0711505"
"7278977";"HOSPITAL MATEUS CALED PADOIN";"-26.9266463";"-49.8032078"
"0028320";"CAPS ADULTO DAVID CAPISTRANO FILHO";NA;NA
"2360314";"CAPS INFANTO JUVENIL DONA IVONE LARA";NA;NA
"3824977";"CER II";NA;NA
"3841375";"HOSPITAL MUNICIPAL ZONA NORTE DR NESTOR PIVA";NA;NA
"4099206";"MATERNIDADE MUNICIPAL MARIA DE LOURDES SANTANA NOGUEIRA";NA;NA
"2423464";"CLINICA DE URGENCIA E EMERGENCIA 24 HORAS ALDA CHAGAS NUNES";NA;NA
"0262366";"UPA 24H ANA MARIA DE MENEZES GARCEZ";NA;NA
"0090964";"UPA 24H VEREADOR JAIRO JOAQUIM DOS SANTOS";NA;NA
"3573230";"UNIDADE DE PRONTO ATENDIMENTO DE ROSARIO DO CATETE";"-10.6908661";"-37.0360262"
"9009523";"UNIDADE DE PRONTO ATENDIMENTO - UPA 24HS";"-26.8208721";"-49.2760698"
"2058790";"HOSPITAL MUNICIPAL DR. WALDEMAR TEBALDI";NA;NA
"7471777";"UPA SÃO JOSE";NA;NA
"2036320";"CAPS I APARECIDA";"-22.8469289";"-45.2316803"
"2040220";"EAP SANTA RITA";"-22.8163886";"-45.1906428"
"2048698";"UNIDADE DE FISIOTERAPIA DE APARECIDA";"-22.8469289";"-45.2316803"
"4046811";"EAP DR JOSE MONTEIRO DO AMARAL APARECIDA";"-22.8440407";"-45.2284944"
"4046854";"ESF SAO ROQUE";"-22.7394251";"-45.1334534"
"4046862";"ESF SAO SEBASTIAO";"-20.9078075";"-48.648471"
"4046870";"ESF VILA MARIANA";"-20.2181712";"-50.9286489"
"4046889";"ESF ITAGUACU";"-22.8646276";"-45.2554578"
"5388422";"ESF SANTA LUZIA";NA;NA
"6003966";"EAP SAGRADA FACE APARECIDA";"-22.8469289";"-45.2316803"
"6144241";"CEO APARECIDA";"-22.8469289";"-45.2316803"
"6420699";"NOSSA FARMACIA APARECIDA";"-22.84881";"-45.228313"
"7095236";"ESF PONTE ALTA";"-22.8472946";"-45.236731"
"7417152";"ESF SANTA TEREZINHA";NA;NA
"9329285";"CENTRO DE ESPECIALIDADES APARECIDA";"-22.8469289";"-45.2316803"
"0224979";"UBS JORGE MALULY NETTO UMUARAMA II";"-21.2129641";"-50.4103605"
"2039060";"UBS DR ALFREDO DANTAS DE SOUZA UMUARAMA";"-21.2110904";"-50.4088695"
"2039079";"UBS DR WALTER DIVINO DA COSTA PEDRO PERRI";"-21.218078";"-50.4723932"
"2047861";"UAMO DR. JOSE LUIS MADRID AGUA LIMPA";"-18.0748963";"-48.7623203"
"5401356";"UBS JOAO PEDRO BARONE ETEMP";NA;NA
"6419054";"CAPS AD BENEDITA FERNANDES";"-21.2023299";"-50.4508026"
"6873367";"UBS DR MARCO AURELIO PEREIRA CENTRO";"-21.2047281";"-50.4317254"
"6928382";"UBS JOSÉ PEREIRA DA SILVA JACUTINGA";"-21.3001531";"-50.5702856"
"7957203";"SERVICO DE ATENDIMENTO MOVEL DE URGENCIA USA I ARACATUBA";"-21.2066711";"-50.4387286"
"9541659";"UBS SIDNEY CINTI PREFEITAO AGUAS CLARAS";"-21.1700633";"-50.4669226"
"2074672";"UBS HAROLDO VIANA RODRIGUES";"-22.6720285";"-44.447514"
"6497071";"EQUIPE SAUDE DA FAMILIA";NA;NA
"6451098";"HOSPITAL DE MATERNIDADE DALILA FERREIRA BARBOSA";NA;NA
"6628842";"POSTO DE ATENDIMENTO MÉDICO DO BARRETO";NA;NA
"6896847";"CENTRO DE ESPECIALIDADES MÉDICAS";"25.6756751";"-100.3509737"
"7515138";"SAMU - SERVIÇO DE ATENDIMENTO MÓVEL DE EMERGÊNCIA";"-11.0095826";"-42.3961333"
"7640307";"UPA - RUY SILVA";NA;NA
"7073194";"UPA PORTE II 24HS JD CEREJEIRAS ATIBAIA";"-23.1265841";"-46.5824922"
"2075814";"ESF DE BARRA DO CHAPÉU";"-24.473261";"-49.0244413"
"6535054";"SMS DE BARRA DO CHAPÉU";"-24.473261";"-49.0244413"
"6934447";"ESF PONTE ALTA";"-22.8472946";"-45.236731"
"7187270";"CENTRAL DE REGULAÇÃO";NA;NA
"7519559";"ESF MORRO AGUDO";"-20.7334707";"-48.0595513"
"7610289";"FARMACIA MUNICIPAL DE BARRA DO CHAPEU";"-24.473261";"-49.0244413"
"2048736";"USF ""DR. APOLONIO MORAES E SOUZA"";USF ""DR. JOSÉ PARASSU BORGES""; USF ""DR. WILSON HAYECK SAIGH"";  USF ""DR.BARTOLOMEU MARAGLIANO VENERE"";  USF ""NOVA BARRETOS""";"-20.5723289";"-48.5676418"
"2092581";"LABORATORIO DE SAÚDE PÚBLICA";NA;NA
"7035861";"UPA 24H "" ZAID ABRÃO GERAIGE";NA;NA
"2024373";"PRONTO SOCORRO DO PARQUE IMPERIAL JOSÉ AGOSTINHO DOS SANTOS";"-23.4858243";"-46.8043241"
"2024381";"PRONTO SOCORRO ARNALDO DE FIGUEIREDO FREITAS";"-23.5321584";"-46.8915152"
"2082209";"PRONTO ATENDIMENTO ADULTO";"-23.5110612";"-46.8721041"
"6095666";"HOSPITAL MUNICIPAL DE BARUERI - DR. FRANCISCO MORAN";"-23.4966492";"-46.8723423"
"6591620";"PRONTO ATENDIMENTO INFANTIL";"-27.5915121";"-48.5549937"
"7980426";"CENTRO DE ESPECIALIDADES E DIAGNÓSTICOS ENGENHO NOVO";"-22.9019487";"-43.2690737"
"9207295";"CENTRO DE DIAGNÓSTICO MARIA MARIANO MENEGHIN";"-23.4953594";"-46.8683205"
"2050110";"USF VILA SAO PAULO";"-23.5557714";"-46.6395571"
"2050129";"USF VILA SANTA EDWIGES";"-23.511903";"-46.7538945"
"2052709";"USF JD GODOY";NA;NA
"2084694";"USF TIBIRICA";"-22.2362485";"-49.2191066"
"2084708";"UBS GEISEL";"-22.3327239";"-49.0294362"
"4047273";"UBS BELA VISTA";"-23.5626683";"-46.6492757"
"6804705";"UPA MARY DOTA";"-22.291384";"-49.0443172"
"6822576";"UPA BELA VISTA";"-22.3087692";"-49.0897071"
"7108648";"UPA IPIRANGA";"-22.3498449";"-49.1027382"
"7123388";"USF NOVA BAURU";"-22.2668838";"-49.0661597"
"7202709";"USF NOVE DE JULHO";"-23.6111328";"-46.2535343"
"7206771";"UPA GEISEL";"-22.3269081";"-49.0257324"
"7297130";"USF POUSADA DA ESPERANCA II";"-22.2686932";"-49.0748501"
"7344252";"USF VILA DUTRA";"-22.322884";"-49.1229137"
"9674942";"UBS CHAPADAO MENDONCA";NA;NA
"4047478";"PRONTO SOCORRO MUNICIPAL BORBOREMA";"-21.6167185";"-49.0689121"
"0254975";"CAPS INFANTIL (CENTRO DE ATENÇÃO PSICOSSOCIAL)";"-23.9525245";"-46.3748976"
"0262323";"UBS CAIMÃ- 01 EQUIPE DE SAÚDE DA FAMÍLI; 01 EQUIPE DE SAÚDE BUCAL E 01 DISPENSÁRIO DE MEDICAMENTOS.";"39.4724521";"-8.3328824"
"0871273";"SAMU- SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA- UNIDADE DE SUPORTE BÁSICO (USB) II";NA;NA
"0935603";"DOSE EM CASA OSS PIRANGI";"-21.0897494";"-48.660702"
"0935611";"ASSISTÊNCIA FARMACÊUTICA; ALMOXARIFADO DA SAÚDE E PROGRAMA DOSE EM CASA";"-22.8757328";"-48.4458199"
"2028719";"UBS COHAB I - 01 DISPENSÁRIO DE MEDICAMENTOS DIURNO; 01 PRONTO ATENDIMENTO NOTURNO E 01 PRONTO ATENDIMENTO ODONTOLÓGICO NOTURNO.";NA;NA
"2028867";"UBS SÃO LÚCIO- 01 DISPENSÁRIO DE MEDICAMENTOS DIURNO.";NA;NA
"2046296";"UBS CSI -  02 DISPENSÁRIOS DE MEDICAMENTOS, SENDO 01 DIURNO E 01 NOTURNO E 01 PRONTO ATENDIMENTO NOTURNO.";NA;NA
"2046539";"TECNOLOGIA DA INFORMÁTICA";NA;NA
"2046547";"UBS VILA JARDIM-  01 DISPENSÁRIO DE MEDICAMENTOS DIURNO.";NA;NA
"2055414";"ESPAÇO SAÚDE DRA. CECÍLIA MAGALDI - CLÍNICA DE DIVERSIDADES TERAPÊUTICAS; AMBULATÓRIO TRANSEXUALIZADOR; CLÍNICA DO BEBÊ; FARMÁCIA MUNICIPAL; PROGRAMA DST/AIDS; NASF (NÚCLEO DE APOIO À SAÚDE DA FAMÍLIA) E GERÊNCIA DE SERVIÇO.";NA;NA
"2057573";"UBS CECAP - 01 DISPENSÁRIO DE MEDICAMENTOS DIURNO E 01 PRONTO ATENDIMENTO NOTURNO";"-23.4573073";"-46.492629"
"2064618";"UBS JARDIM CRISTINA-  01 DISPENSÁRIO DE MEDICAMENTOS DIURNO E 01 PRONTO ATENDIMENTO NOTURNO";NA;NA
"3003299";"UBS DO JARDIM IOLANDA- 02 EQUIPES DE SAÚDE DA FAMÍLIA; 02 EQUIPES DE SAÚDE BUCAL; 01 DISPENSÁRIO DE MEDICAMENTOS DIURNO E 01 PRONTO ATENDIMENTO NOTURNO";NA;NA
"3003310";"UBS SANTA ELISA- 01 EQUIPE DE SAÚDE DA FAMÍLIA; 01 EQUIPE DE SAÚDE BUCAL; 01 DISPENSÁRIO DE MEDICAMENTOS DIURNO.";"-23.1903228";"-47.0822922"
"3003329";"UBS JARDIM AEROPORTO- 02 EQUIPES DE SAÚDE DA FAMÍLIA; 01 EQUIPE DE SAÚDE BUCAL E 01 DISPENSÁRIO DE MEDICAMENTOS DIURNO";NA;NA
"3004384";"UBS CESAR NETO- 01 EQUIPE DE SAÚDE DA FAMÍLIA; 01 EQUIPE DE SAÚDE BUCAL; 01 DISPENSÁRIO DE MEDICAMENTOS DIURNO";NA;NA
"3004392";"UBS PARQUE MARAJOARA- 01 EQUIPE DE SAÚDE DA FAMÍLIA; 01 EQUIPE DE SAÚDE BUCAL E 01 DISPENSÁRIO DE MEDICAMENTOS DIURNO.";"-23.6677384";"-46.4924345"
"3004406";"UBS RUBIÃO JUNIOR- 03 EQUIPES DE SAÚDE DA FAMÍLIA; 02 EQUIPES DE SAÚDE BUCAL; 01 DISPENSÁRIO DE MEDICAMENTOS DIURNO E 01 PRONTO ATENDIMENTO NOTURNO";NA;NA
"3004414";"UBS DE VITORIANA- 01 EQUIPE DE SAÚDE DA FAMÍLIA; 01 EQUIPE DE SAÚDE BUCAL; 01 DISPENSÁRIO DE MEDICAMENTOS DIURNO E 01 PRONTO ATENDIMENTO NOTURNO";"-22.7795799";"-48.3997544"
"3087824";"CEREST (CENTRO DE REFERÊNCIA EM SAÚDE DO TRABALHADOR";"-7.1222418";"-34.8484033"
"3956156";"UBS JARDIM PEABIRU- 02 EQUIPES DE SAÚDE DA FAMÍLIA; 02 EQUIPES DE SAÚDE BUCAL; 01 DISPENSÁRIO DE MEDICAMENTOS DIURNO";"-22.8740848";"-48.4306428"
"6041086";"CAPS I (CENTRO DE ATENÇÃO PSICOSSOCIAL)";"-18.920319";"-48.2638464"
"6638104";"UNIDADE DE AVALIAÇÃO E CONTROLE (UAC)- CENTRAL DE REGULAÇÃO DE ACESSO";NA;NA
"6644694";"UBS REAL PARK-02  EQUIPES DE SAÚDE DA FAMÍLIA; 01 EQUIPES DE SAÚDE BUCAL; 01 DISPENSÁRIO DE MEDICAMENTOS DIURNO";NA;NA
"6751172";"SAMU- SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA- CENTRAL DE REGULAÇÃO MÉDICA";NA;NA
"6868339";"UBS SANTA MARIA/MARIA LUIZA- 02 EQUIPES DE SAÚDE DA FAMÍLIA; 02 EQUIPES DE SAÚDE BUCAL E 01 DISPENSÁRIO DE MEDICAMENTOS DIURNO.";NA;NA
"6956939";"SAMU- SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA- UNIDADE DE SUPORTE AVANÇADO (USA)";"38.7945952";"-106.5348379"
"6956971";"SAMU- SERVIÇO DE ATENDIMENTO MÓVEL DE URGÊNCIA- UNIDADE DE SUPORTE BÁSICO (USB) I";NA;NA
"6990193";"UBS COHAB IV/CACHOEIRINHA- 02 EQUIPES DE SAÚDE DA FAMÍLIA; 02 EQUIPES DE SAÚDE BUCAL; 01 DISPENSÁRIO DE MEDICAMENTOS DIURNO.";"-29.9450893";"-51.1014279"
"7501633";"UBS DOS COMERCIÁRIOS- 02 EQUIPES DE SAÚDE DA FAMÍLIA; 01 EQUIPE DE SAÚDE BUCAL; 01 DISPENSÁRIO DE MEDICAMENTOS DIURNO E 01 PRONTO ATENDIMENTO NOTURNO";NA;NA
"9811176";"CENTRAL DE AMBULÂNCIAS";"-22.875294";"-48.4456674"
"0287636";"UBS RESIDENCIAL ESPERANÇA";"-23.1226473";"-45.720814"
"2024993";"SECRETARIA MUNICIPAL DE SAÚDE";NA;NA
"5288932";"ESF ELDORADO";NA;NA
"5289092";"ESF JARDIM SÃO JOSE";"-23.5556452";"-46.3553882"
"5289106";"ESF VERA CRUZ";"-29.7944464";"-55.806424"
"5289114";"ESF MARIA ELMIRA";"-23.1181288";"-45.7102536"
"5289122";"ESF NOVA CAÇAPAVA";"-23.1042686";"-45.6821937"
"5289149";"ESF VILA MENINO JESUS";"-23.0692475";"-45.7116742"
"5289157";"ESF JARDIM CAÇAPAVA";"-23.1099562";"-45.7207673"
"5289165";"ESF CAÇAPAVA VELHA";"-23.1173772";"-45.6435756"
"5289173";"ESF PIEDADE";"-20.0814633";"-44.5851452"
"5289181";"ESF JARDIM RAFAEL";"-20.2315428";"-50.8895333"
"5289203";"ESF TATAUBA";"-23.0390837";"-45.7011878"
"6165680";"ESF VILA SANTOS";"-23.096475";"-45.6999382"
"6165699";"ESF VILA PARAISO";NA;NA
"6379265";"UBS CENTRO DE SAUDE";"-29.1669226";"-51.1737924"
"7002122";"ESF VILA ANTONIO AUGUSTO";NA;NA
"7002955";"ESF VILA PRUDENTE";"-23.5790136";"-46.5797561"
"7107390";"ESF PINUS DO IRIGUASSU";"-23.0714294";"-45.7278204"
"7112653";"ESF VILA SANTA ISABEL";"-23.557471";"-46.5383418"
"9424997";"ESF SANTA LUZIA";NA;NA
"2085976";"UNIDADE MISTA ROSA PASSIM DE AGUIAR";NA;NA
"2831430";"PRONTO SOCORRO DE LARANJEIRAS";"-23.3927016";"-46.7132797"
"2087219";"HOSPITAL DE CLÍNICAS DE CAMPO LIMPO PAULISTA";"-23.2091054";"-46.7725541"
"2061244";"UBS ZONA RURAL - ÁREA 11";NA;NA
"2792567";"CENTRO DE ATENÇÃO PSICOSSOCIAL - CAPS I";"-27.2574396";"-48.657862"
"2792583";"CENTRAL MUNICIPAL SALA DE VACINAS";NA;NA
"2792656";"UBS JARDIM MÁRCIA - ÁREA 06";NA;NA
"2792664";"ESF RECANTO FELIZ - ÁREA 09";NA;NA
"2792672";"ESF VILA ALBERTINA - ÁREA 05";"-23.5021875";"-46.6910592"
"2792680";"ESF VILA BRITANIA - ÁREA 07";"-22.7449593";"-45.5877235"
"2792699";"ESF VILA SANTA CRUZ - ÁREA 03";NA;NA
"2792702";"ESF VILA SANTO ANTÔNIO - ÁREA 02";NA;NA
"2792710";"ESF VILA SODIPE - ÁREA 08";NA;NA
"3047849";"CENTRO DE ESPECIALIDADES MÉDICAS";"25.6756751";"-100.3509737"
"3909557";"ESF VILA CLÁUDIA - ÁREA 04";"-22.6574105";"-50.3965102"
"3909565";"ESF VILA NADIR - ÁREA 12";"-22.7252674";"-45.5810289"
"3909573";"ESF VILA SUIÇA - ÁREA 13";NA;NA
"4107896";"CENTRO DE ATENÇÃO DA MULHER";NA;NA
"4209915";"EAP VILA ALBERTINA";"-23.5021875";"-46.6910592"
"4210050";"EAP RECANTO FELIZ";NA;NA
"4259114";"SAI - SERVIÇO AMBULATORIAL DE INFECTOLOGIA";NA;NA
"6583954";"SECRETARIA MUNICIPAL DE SAÚDE";NA;NA
"6583997";"ESF ABERNÉSSIA - ÁREA 01";"-22.7387236";"-45.5900846"
"6753663";"CENTRO DE ESPECIALIDADES ODONTOLÓGICAS - CEO";NA;NA
"7947984";"COMPLEXO MUNICIPAL DE SAÚDE";"-22.7431278";"-45.6249349"
"9035729";"UBS MONTE CARLO - ÁREA 10";NA;NA
"9375457";"CENTRO DE CONTROLE DE ZOONOSES - CCZ";"-20.5074966";"-54.6204421"
"9755187";"FISIOTERAPIA COMPLEXO  MUNICIPAL DE SAÚDE";"-22.7431278";"-45.6249349"
"0606367";"PSF MARIA FRABETT DE SOUZA ESTANCIA";"-22.6064059";"-49.9956271"
"0897167";"PSF NILVA HELENA TOPPAN SALVADOR SAFIRA";"-12.9777334";"-38.501648"
"2092794";"CS DE CAMPOS NOVOS PTA";"-22.602697";"-50.0008386"
"3077977";"CENTRO DE ESPECIALIDADES ROBERTO ALIPIO DE LIMA MACHADO";NA;NA
"6586414";"SMS DE CAMPOS NOVOS PAULISTA";"-22.6014185";"-50.0022948"
"2095904";"PRONTO ATENDIMENTO";NA;NA
"2746441";"UBS MIGUEL MIRIZOLA";"-23.5799138";"-46.9208134"
"2746468";"UBS AGUA ESPRAIADA";NA;NA
"2746476";"UBS ARCO IRIS";"-31.7201459";"-52.3052027"
"2746484";"UBS ASSA";"-23.5947264";"-46.8406208"
"2746492";"UBS ATALAIA DR MARIO AGUIAR FILHO";"-23.6072705";"-46.9460364"
"2746506";"UBS CACHOEIRA";"-19.9580252";"-44.2241596"
"2746514";"UBS CAPUTERA";"-23.6900295";"-46.9210769"
"2746522";"UBS CAUCAIA DO ALTO";"-23.6845818";"-47.0218397"
"2746670";"UBS JARDIM COIMBRA";"-23.6786394";"-46.7626377"
"2746689";"UBS JARDIM DO ENGENHO";"-23.6138852";"-46.8348837"
"2746700";"UBS JARDIM JAPAO ALVARO PEDROSO";"-23.5058332";"-46.588017"
"2746719";"UBS JD SAO VICENTE";"-23.6017056";"-46.8563419"
"2746727";"UBS MENDES";"-23.6998638";"-47.0275398"
"2746735";"UBS MORRO GRANDE";"-24.8880321";"-49.1831891"
"2746778";"UBS PARQUE ALEXANDRE";"-23.5969913";"-46.8727252"
"2746786";"POLICLINICA PORTAO ANTONIO DE CAMARGO";NA;NA
"2746794";"PRONTO ATENDIMENTO PARQUE SAO GEORGE";"-23.5983716";"-46.8471661"
"2746808";"UBS RECANTO SUAVE FRANCISCO DE PAULA SILVA";NA;NA
"2746816";"UBS RIO COTIA";"-23.6043299";"-46.8828157"
"2746824";"UBS SANTA ANGELA";"-23.5858966";"-46.8173225"
"3316653";"UBS PARQUE SAO GEORGE";"-23.5936928";"-46.8480529"
"3392678";"UBS PARQUE TURIGUARA";"-23.5940863";"-46.9181199"
"3392694";"UBS MIRANTE DA MATA";"-23.6164521";"-46.953357"
"3392708";"UBS JARDIM SAO MIGUEL";"-23.6333627";"-46.9388487"
"6212573";"PRONTO ATENDIMENTO CAUCAIA DO ALTO";"-23.6857789";"-47.0214995"
"6418260";"UBS JARDIM SANDRA";"-23.6362173";"-46.9525209"
"6768849";"CLINICA DA MULHER";"-15.821765";"-47.9284278"
"6804845";"UBS PORTAO";"-23.5967354";"-46.9044965"
"6911854";"UBS JARDIM DAS OLIVEIRAS BENEDITO FLORENCIO DA COSTA";"-23.6691989";"-47.0215495"
"7522738";"UPA ATALAIA DRA RITA DE CASSIA SORIO";NA;NA
"9881255";"UBS JARDIM PETROPOLIS";"-23.623022";"-46.9266858"
"6033970";"SERVIÇO DE RESIDENCIA TERAPEUTICA CRUZEIRO";NA;NA
"2034417";"CAPS III AD ESPAÇO FERNANDO RAMOS DA SILVA";NA;NA
"2035553";"UBS PIRAPORINHA";"-23.690946";"-46.583289"
"2051761";"UBS ELDORADO";"-19.9341064";"-44.0436081"
"2051788";"CAPS III DE DIADEMA NORTE";NA;NA
"2080028";"PRONTO SOCORRO DO HOSPITAL MUNICIPAL DE DIADEMA HMD";"-23.691791";"-46.5870133"
"2801051";"PRONTO SOCORRO CENTRAL DE DIADEMA";"-23.6865969";"-46.6166545"
"2801086";"UBS JARDIM CASA GRANDE";NA;NA
"2801094";"UBS CENTRO";"-22.7206467";"-47.6427495"
"2801108";"UBS PARQUE REID";"-23.6766601";"-46.626649"
"2801116";"UBS VILA SAO JOSE";"-23.6776674";"-46.5841012"
"2801124";"UBS VILA NOGUEIRA";"-23.6884907";"-46.5956068"
"2801132";"UBS JARDIM ABC";"-23.665314";"-46.6022324"
"2801140";"UBS JARDIM CANHEMA";"-23.6774399";"-46.6035839"
"2801159";"UBS JARDIM INAMAR";"-23.7168778";"-46.6108174"
"2801167";"UBS JARDIM PAINEIRAS";"-23.6647487";"-46.6176336"
"2801175";"UBS JARDIM RUYCE";"-23.7108583";"-46.6001213"
"2801183";"UBS ERNESTO CHE GUEVARA";"-6.8902121";"-38.8522288"
"2801191";"UBS PROMISSAO";"-23.6957947";"-46.5990006"
"2801205";"UBS SERRARIA";"-23.6989105";"-46.6100954"
